Process(_Total) IO Other Bytes sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec,Process(_Total) IO Other Operations sec,Process(_Total) IO Data Bytes sec,Process(_Total) IO Read Bytes sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec.1,Process(_Total) Pool Paged Bytes,Network_I(Intel R _Pro_1000MT) Bytes Sent sec,Network_I(Intel R _Pro_1000MT) Packets Received sec,Process(_Total) IO Data Operations sec,Label
6555.342902,131.8641771,325.1938603,91806.40003,78481.71827,131.8641771,6717520,2.799947137,1.599969793,44.53249256,4
1236.380973,2493.050179,58.99604771,5674.298597,2811.922482,2493.050179,8563224,111.71876,3.870781411,19.42064466,1
7597.131525,19627.13391,397.098851,268.4649499,144.3632278,19627.13391,6402072,217.9444852,305.1889289,2.332739138,0
6694.630471,2572.05276,220.1321432,5038.506092,2523.586356,2572.05276,8696208,139.6659115,5.333304498,15.06658521,1
12213.49367,2994.210999,632.9080336,34221.24748,13484.23716,2994.210999,10120848,410.1750118,10.58730956,18.91066613,4
9774.871739,86.93634307,510.8176845,6885.505043,239.4749573,86.93634307,7638656,80.46945252,1.133372571,4.333483359,0
3796.369629,2756.377949,181.9318779,51936.71784,25678.06124,2756.377949,7317464,143.998848,4.066634134,243.5313851,0
8483.157006,4648.522566,397.5438152,90892.79654,52933.39568,4648.522566,10785696,245.2064653,8.533558335,370.6764402,6
1403.471822,2617.876283,57.6668785,4861.751192,2412.142194,2617.876283,8695344,133.2004893,5.866688217,13.06671467,1
2211.854192,115.0660177,106.5993988,1594.257675,239.4653161,115.0660177,8019264,100.2661012,1.533324685,3.733312277,0
1094.004259,38.4001495,54.33354487,302.6678451,144.4005622,38.4001495,6408760,44.80017442,0.600002336,2.400009344,0
5596.933902,9648.394012,274.546442,0.0,0.0,9648.394012,6397872,1324.596578,147.473708,0.0,0
9635.087808,426.7372223,421.3371731,5905.587153,625.2056977,426.7372223,7925896,161.66814,2.066685501,23.5335478,0
8158.700607,3069.479436,299.0012438,29893.32436,13500.45616,3069.479436,10121288,471.8686296,10.86671187,18.86674515,4
9566.558172,90.26186895,498.7068254,1013.546127,231.9876691,90.26186895,7804040,81.12902106,1.199936219,3.533145535,0
2569.248488,66.2507263,88.64533801,279.0661881,146.7646874,66.2507263,4964344,0.0,0.999759451,2.732675833,0
14655.83857,88.26970962,716.0246838,811.9613243,99.3367578,88.26970962,8286096,82.53617863,1.133372404,1.666724124,0
1160.677226,143.351105,54.00669539,357.6443384,199.3580484,143.351105,5292240,22.06940268,0.933449056,5.200644741,0
13091.76159,107.8899745,678.879994,1594.611156,239.5184106,107.8899745,8137960,76.81659495,1.466983584,3.734140032,0
4270.130723,2818.086271,198.2060677,52418.4047,25651.98529,2818.086271,7396560,215.7399379,5.200159194,243.4741202,0
4005.132644,6396.923776,158.9190091,268.7345797,144.5082174,6396.923776,5877400,300.7585614,13.54347559,2.335081998,3
16527.99073,23948.57296,808.8125959,45168.77009,9148.409138,23948.57296,10013328,834.7463331,24.80038622,15.73357836,4
6544.115926,342.2657562,294.9325488,65882.55809,27290.59407,342.2657562,8019240,145.5996127,2.666659573,260.6659733,0
13043.4065,4605.90417,545.4474233,60800.58829,30404.66066,4605.90417,10783840,333.9215526,8.466367973,370.4535971,6
964.4892281,0.0,52.40484815,4638.02908,144.4133602,0.0,4940928,0.0,0.0,2.400222053,0
15673.58746,2946.330976,814.5326817,23209.58143,9000.259466,2946.330976,10210312,428.9329902,9.266659253,12.53332331,4
12968.59822,2989.989405,667.0494301,29892.42758,13500.05116,2989.989405,10120720,443.0552181,10.19973644,18.86617916,4
1009.891934,112.4028123,43.6010909,0.0,0.0,112.4028123,5531752,0.0,1.333366694,0.066668335,3
4479.476546,3149.11321,235.0601884,20741.29504,9144.414647,3149.11321,10128648,480.9200792,10.99969685,14.93292178,4
6362.382609,3029.258387,277.7325742,25171.39786,9148.241661,3029.258387,10216520,416.7988607,10.2666386,15.66662384,4
12126.70734,2896.184854,570.4364091,13195.64223,6338.47123,2896.184854,7930368,245.2823222,6.600421283,30.00191492,0
2166.212338,177.9955359,85.6645182,57617.02163,26309.74015,177.9955359,7935512,101.4641219,1.466629884,54.39863568,0
4581.491804,119.4673221,180.4009898,59207.85819,27118.14879,119.4673221,7788920,52.8002897,1.866676909,256.4014068,0
6772.218403,4650.966854,226.198388,30085.25226,14313.098,4650.966854,11003280,269.3314139,8.933269669,198.4652523,6
6816.557237,372.9309938,295.5314794,5691.030965,406.7307818,372.9309938,8032784,79.93283189,3.199979925,12.53325471,0
24074.60391,2990.125539,1257.796721,20476.07996,9000.243206,2990.125539,10210480,490.9320536,10.2666399,12.59996716,4
11988.24742,3012.938384,622.7201837,20492.06355,9005.861348,3012.938384,10121920,428.5328827,10.13963234,12.60783232,4
5939.948424,239.2677431,297.150798,1594.718174,239.5344853,239.2677431,8134888,101.2286605,2.934164073,3.734390639,0
5896.412335,367.7174725,253.3890705,792.6991416,95.0625663,367.7174725,8288592,82.19645459,2.333232693,1.399939616,0
2348.05657,192.9991701,104.3328847,1914.791766,293.1987392,192.9991701,7925088,114.3328417,2.06665778,6.39997248,0
7167.730396,109.0445624,374.1219806,1019.40144,237.3867081,109.0445624,8134344,85.45128439,1.453927499,3.634818748,0
3599.95631,1095.847582,177.6743813,170034.6496,82854.13086,1095.847582,8216408,84.60367349,2.066756405,280.5455146,0
12795.991,355.8016035,595.6026842,2111.209515,515.3356558,355.8016035,7889168,119.600539,2.266676882,17.93341415,0
5195.068156,5395.801547,214.3333948,48234.41383,45335.67966,5395.801547,6199888,251.000072,10.3333363,11.13333652,3
8169.056675,154.0614491,378.7205073,284.6570263,148.0616523,154.0614491,5022696,8.533044348,1.799939042,2.933233994,0
3310.028074,3344.960297,101.2634465,13761.42905,146.7953319,3344.960297,6410176,482.3846602,52.26500464,5.399828285,0
5536.59162,138.7030609,265.5420446,12103.09179,5377.493011,138.7030609,8002144,74.58372185,1.399694512,13.79698876,0
8410.095584,58.46918513,342.4814185,51561.42092,25479.63083,58.46918513,7394504,67.8029205,0.666695383,240.877042,0
8987.164947,867.8113424,459.4099231,5577.19646,295.7159665,867.8113424,7827224,79.01317255,3.133855789,6.734456057,0
5636.467149,2560.963843,290.0701224,5471.265181,2745.766045,2560.963843,8563800,133.2015869,4.600054802,19.40023112,1
5753.1621,86.34349892,297.0032093,40733.86183,19816.35949,86.34349892,7915480,75.81380393,1.118780093,29.94382013,0
2233.742179,94.1337061,107.9337608,1595.006316,239.467615,94.1337061,7827392,80.26698452,1.266671683,3.733348117,0
2265.100266,293.9376934,107.4015931,5967.288515,242.6035986,293.9376934,7835576,89.00132019,4.000059334,3.933391679,0
4535.758945,3017.15037,225.4012728,23209.73106,9000.317488,3017.15037,9921016,455.4692385,10.46672577,12.53340411,4
14332.33263,14679.65787,750.0491855,69844.90548,32463.24339,14679.65787,7895608,261.1939124,11.13307386,268.0604191,0
2962.682784,2625.68095,95.93385521,8088.844003,4053.088715,2625.68095,8702384,122.4006659,5.733364523,19.33343851,1
7078.220267,7415.932302,324.3795425,26647.65275,10870.98107,7415.932302,7983592,195.0543652,7.266208411,23.13187448,0
14279.67566,90.80217683,746.8179037,5417.596545,239.4724076,90.80217683,7604312,82.40197545,1.200028769,3.800091101,0
4797.417602,86.53004346,201.1256865,1654.337102,275.3895297,86.53004346,7917872,96.26300675,1.133290246,4.399832718,0
9889.200907,91.17665148,467.6135868,66083.0108,32463.35345,91.17665148,7891384,83.2453492,1.199692783,267.9980377,0
2963.011518,3025.578478,95.6475773,5217.818288,2612.503416,3025.578478,8698752,132.988072,11.91434679,17.90480048,1
4351.251773,82.26260399,174.5247141,793.0275017,95.06197187,82.26260399,7698568,76.79620729,1.06661399,1.466594236,0
6612.928421,244.7257501,279.658001,6382.735554,406.6540658,244.7257501,7915384,81.33081316,1.799944226,12.59960958,0
3937.470993,82.26118588,198.053471,31496.30151,15180.32192,82.26118588,7807232,76.79488341,1.066595603,23.93173884,0
1960.864076,86.53027708,98.79651051,6352.975613,4608.370566,86.53027708,7919400,79.59718863,1.133293305,3.799865789,0
1284.840061,209.6065355,54.86837746,383.6786298,255.5413011,209.6065355,5299576,49.86822156,1.933393617,8.133586939,0
2063.239573,396.2742672,101.8019526,59331.33798,27206.38849,396.2742672,7910184,91.93509665,3.266729323,258.0049485,0
4730.519899,120.3329916,199.999432,37006.96157,16070.55436,120.3329916,7807848,109.3996893,1.533328979,24.73326309,0
13444.72872,4845.760414,651.1319741,15756.42054,5392.636613,4845.760414,8018960,141.9851663,4.466200068,11.33214943,0
2126.252347,4828.136914,92.73852422,45668.28954,22149.50645,4828.136914,7947432,90.00503788,4.933609484,46.8026197,0
7896.465266,209.0648645,356.8635905,1033.124428,240.7312582,209.0648645,7602520,137.7988122,1.399987932,3.866633336,0
11791.57301,190.472692,573.751483,5643.111844,403.0794174,190.472692,8061256,133.1375449,1.266706737,10.33366022,0
13757.3077,3135.733376,705.3850129,25661.05479,9000.075445,3135.733376,10122600,457.1902862,9.466465536,12.7330628,4
4465.178121,2938.7856,231.2655335,20736.83172,4770.643291,2938.7856,10216784,448.5311355,9.46662028,13.93326506,4
4027.564844,305.9154719,134.3921533,6479.888328,515.3032465,305.9154719,7916584,124.0594233,1.466581038,17.9989491,0
5189.563262,738.6594903,212.0844039,1377.714698,148.1722117,738.6594903,6401528,97.26928621,11.54155454,3.068852651,0
1825.011337,81.23825064,91.64151765,5365.103948,238.0161471,81.23825064,7702784,79.97925655,1.060205555,3.710719442,0
4611.037055,2841.673999,190.6626856,14055.63985,6719.99302,2841.673999,7833152,194.7292674,7.533176041,21.93287537,0
5536.944044,86.93036147,287.4568395,5397.282152,239.4584804,86.93036147,7997400,96.66336207,1.13329459,3.733205707,0
924.0450503,0.0,42.13538757,34.13499753,0.0,0.0,4958392,0.0,0.0,0.066669917,0
6603.874658,2888.211848,289.5945035,33771.49235,13648.14096,2888.211848,10214256,405.3256403,8.33317517,21.86625165,4
4850.657046,114.6055616,245.287922,70154.74719,32333.44428,114.6055616,7997392,79.78361563,1.400882883,266.6347087,0
15991.87126,277.3368814,781.1433268,1391.351133,406.7385369,277.3368814,7827128,72.60092881,2.200028146,12.6001612,0
11556.02604,4627.943762,476.1344062,65208.8136,31874.87182,4627.943762,10822664,274.6672856,8.733353012,354.2007981,6
9379.498432,2574.075384,409.8680548,5321.618023,2641.075611,2574.075384,8559416,129.6671058,4.933350041,17.46672582,1
1097.584043,85.01379375,56.2316943,4634.717515,144.3102486,85.01379375,6511312,2.798259669,1.066003683,2.398508288,7
4192.877596,334.267538,206.8005391,5963.348878,239.4672909,334.267538,8028776,91.06690405,3.00000782,3.800009905,0
7711.983293,189.3280132,349.5235117,5581.043173,296.8583249,189.3280132,7921960,67.93142446,2.066608595,6.933138512,0
5731.222189,2559.28623,190.7028977,9227.219715,2407.257347,2559.28623,8690928,182.7013775,5.000950114,11.60220426,1
1324.489493,2618.446663,53.13157468,9687.012693,2640.312606,2618.446663,8692816,125.195856,5.666479106,17.39942408,1
17419.74273,3022.031623,893.0260487,20750.31913,9146.982012,3022.031623,10215352,477.120772,9.935848362,14.93711432,4
2031.792627,1286.090725,69.81578209,274.3286796,145.6329208,1286.090725,6417592,124.028037,10.26898801,2.533906131,7
11181.05374,2617.259394,522.0118462,5538.859029,2776.463007,2617.259394,8692904,136.8031045,5.800131624,20.33379477,1
1923.921916,2888.149763,81.1412868,191144.4693,93230.33844,2888.149763,7900248,213.2208999,6.333954188,196.2192334,0
5197.397856,25114.48988,220.3247642,170177.7146,84530.24567,25114.48988,8104504,313.5878035,17.93263587,359.8526708,0
3272.179159,2574.219235,159.3793021,4752.692124,2359.267326,2574.219235,8691016,118.8840169,5.470532765,12.34205563,1
2626.803362,6325.74143,77.66676608,4637.93927,144.4001848,6325.74143,6043480,279.6003579,12.66668288,2.400003072,3
3174.788965,3680.165984,102.4620074,4665.987822,149.2598793,3680.165984,6019464,168.4590063,7.133008972,3.199854492,3
1918.177826,2738.635008,91.73227291,71383.57481,35377.05771,2738.635008,7843328,211.3975562,5.733267057,280.9300858,0
3206.039862,82.26768953,114.6680924,812.8101059,95.06784868,82.26768953,7755448,76.80095489,1.066679929,1.466684902,0
11637.66619,2002.58673,599.7642708,1901.816619,241.0658461,2002.58673,7825376,160.6655975,5.868138952,3.709743015,0
11555.15515,310.2618824,550.9915037,5967.707978,240.7296213,310.2618824,8031768,75.53216863,2.866622463,3.999938321,0
1135.592096,116.3120389,53.72349764,328.6731599,200.5632809,116.3120389,5299208,27.79491131,1.133125881,5.332357085,0
7114.232528,169.6087224,317.6163339,1088.189295,275.4141636,169.6087224,7825696,141.6739525,1.200061715,4.333556194,0
4265.63871,336.1327571,122.0906721,13099.84236,6378.187413,336.1327571,5299776,170.9002691,2.200432649,16.33654542,0
2184.883221,31.19547707,116.049841,93169.15838,76657.55234,31.19547707,5025704,0.0,0.199971007,10.06520735,0
5245.372709,8614.664667,213.2682676,4682.435149,146.801102,8614.664667,6558192,378.1361719,134.4676761,2.866688186,0
4639.782082,2518.959799,226.6023808,4888.9847,2425.75882,2518.959799,8697136,154.001618,5.266722002,14.06681446,1
7001.166177,2796.306412,311.7377642,199643.5043,99544.14819,2796.306412,7216456,154.8022003,4.600065382,171.0024305,0
7438.337712,82.27187667,382.9575848,5964.377704,239.4818323,82.27187667,7920960,76.8048638,1.066734219,3.800240657,0
7259.178548,4778.628089,281.6761817,25143.44935,9149.842415,4778.628089,10126056,526.5511202,13.40045267,15.80053374,4
3488.364041,4045.721201,116.9630295,140067.8598,46706.7033,4045.721201,5866344,222.6629525,8.597282514,20.06032587,3
3594.917751,292.8436745,129.7231483,5401.775889,240.714434,292.8436745,7826912,142.6554663,2.599795881,3.933024538,0
10001.26613,2963.999842,449.7333093,1732.399908,261.0666527,2963.999842,7923912,216.7333218,6.799999637,9.999999467,0
14466.07585,1106.995602,733.6637516,63040.94952,28993.21813,1106.995602,7502408,216.3324738,2.733322473,243.7990313,0
44151.40252,7800.930016,2320.305338,87469.65783,26315.50526,7800.930016,8530728,537.4089568,11.00018334,179.2696545,2
5475.240006,95.46736421,235.6017215,55644.87325,27263.86587,95.46736421,7892528,86.06729553,1.266675922,258.801891,0
10901.14324,5143.039889,512.3306658,12189.53653,5510.504642,5143.039889,8216040,148.7992253,5.133306606,11.26660801,0
3359.124218,4599.629566,115.0640708,25266.69665,12640.3815,4599.629566,10960048,245.1944684,8.3998105,188.3290846,6
3292.326864,345.223531,116.3637361,29991.96944,14667.56558,345.223531,7819696,96.82529787,2.934099935,20.2052791,0
7172.922514,2876.915804,313.8720276,13592.49883,6173.572111,2876.915804,7831168,203.8701488,6.266773703,26.86712556,0
4440.389695,211.9392055,207.6057521,8694.374225,348.1429792,211.9392055,8255240,65.33514355,1.466707304,9.866940047,0
3064.468877,2553.41296,98.93125248,5627.081644,2817.140746,2553.41296,8695856,125.9973499,5.0665601,22.46619413,1
3834.681622,2646.543655,128.3338338,5198.420274,2580.810065,2646.543655,8690304,151.2672566,6.266691107,16.46673089,1
3589.234906,46.80219377,135.9397053,1599.474973,240.7446178,46.80219377,7889144,44.40208127,0.600028125,3.93351771,0
19313.89003,2955.957316,865.1403525,30230.77861,9279.808624,2955.957316,10126440,436.6702095,9.066740228,21.1335048,4
2584.110294,0.0,89.19460254,279.1164431,146.7911172,0.0,4944896,0.0,0.0,2.73316794,0
2319.771065,2834.097983,103.7987053,10403.3369,4537.41007,2834.097983,7825048,176.0644706,6.399920172,16.26646377,0
16359.12802,2991.120172,796.5298286,25987.68565,9148.226414,2991.120172,9898616,442.7313853,10.19995512,15.73326411,4
1207.71667,2517.133687,58.42928708,9703.401787,2638.332723,2517.133687,8565976,114.588179,4.073356013,16.62730569,1
4666.2373,3014.447696,236.9985085,20744.93611,9144.609117,3014.447696,10216520,458.7971126,10.39993455,14.93323935,4
8728.456671,2761.607765,432.29919,13620.22469,3838.822141,2761.607765,7903808,222.0833747,6.467153212,7.533900134,0
6772.506018,4564.914922,289.3321664,20179.78527,7912.368087,4564.914922,11002288,217.199124,7.666635745,132.1328004,6
7254.716909,2798.901277,370.5290895,56220.75608,25650.90621,2798.901277,7444360,165.5981033,4.733279122,243.4638782,0
5195.156216,199.6081521,214.3048701,1055.023944,241.2265854,199.6081521,7769008,137.2139037,1.269262011,3.941392561,0
1587.961474,4559.775065,57.90761733,18035.19081,9000.536315,4559.775065,11148640,240.4932002,8.063085958,145.7352809,6
2706.526278,77.06646578,164.7329039,7871.112816,7053.048282,77.06646578,7824528,76.79979981,0.999997393,4.399988531,0
1971.171497,2908.424611,85.46543084,177187.7045,88454.05429,2908.424611,7903792,199.0637882,6.599904565,180.5973886,0
6904.460975,78.66584225,350.8629896,1595.049951,239.4641571,78.66584225,7704600,52.39945085,0.866657584,3.733294208,0
4254.096776,326.5458792,211.0747762,1211.179867,300.6782187,326.5458792,8008592,37.46810619,2.733438352,6.333576669,0
6554.376788,7436.648029,276.2930111,65858.122,32345.27953,7436.648029,7709824,151.9111634,6.465723059,266.0278426,0
2834.068339,540.5463677,82.66866008,4408.239631,1.200028937,540.5463677,6503912,137.0033036,7.266841894,0.333341371,7
5776.043227,2869.621901,284.8622228,52472.51476,25679.06607,2869.621901,7402320,158.397529,5.999906401,243.7295312,0
7230.59089,4885.748797,282.4637064,20773.11563,9149.437447,4885.748797,10127240,540.3943367,14.46651506,15.79983442,4
7102.84741,2952.208457,351.2089371,144567.8121,71989.43189,2952.208457,7876104,248.4063211,7.133514858,328.8750354,0
3212.002227,4436.269742,104.2000722,313.7335509,146.8001018,4436.269742,6036920,198.066804,7.600005269,2.800001941,3
6554.16499,2172.366299,203.7301728,6158.171133,168.1307251,2172.366299,5535064,155.7975831,6.866560143,3.53327852,3
1251.042897,2517.35217,58.46555582,5597.493648,2808.879965,2517.35217,8566104,125.997606,4.399916402,19.79962381,1
1149.896303,86.66890041,45.93451722,48.53458423,7.200185573,86.66890041,10358912,24.66730243,1.266699314,0.333341925,6
1092.641805,38.39912629,54.66542285,302.6597801,144.3967145,38.39912629,6410808,33.59923551,0.599986348,2.399945393,0
1318.61048,4441.99658,52.5818088,0.0,0.0,4441.99658,6035328,223.3893829,8.130520498,0.0,3
15734.86078,3117.186888,818.8281981,24223.66197,8999.843854,3117.186888,10213936,467.5780332,10.99948324,13.46603403,4
12798.19559,170.4947827,610.5227528,7932.536796,355.4566088,170.4947827,8013816,60.84270596,1.284457126,10.41086302,0
9860.730367,23936.08796,347.8689139,40799.53023,9148.325765,23936.08796,9879072,812.0052456,24.46682472,15.66676787,4
